,host,count
886,194.172.67.10,1
887,t2.llnl.gov,1
888,ix-ftl1-03.ix.netcom.com,1
889,193.74.242.29,1
890,cbrett.allnet.com.au,1
891,205.216.85.26,1
892,unlinfo.unl.edu,1
893,altek.demon.co.uk,1
894,130.161.99.151,1
895,204.240.152.3,1
896,jupiter.cse.utoledo.edu,1
897,slip3-33.acs.ohio-state.edu,1
898,gatekeeper.ssmhc.com,1
899,sejose.lerc.nasa.gov,1
900,online.tmx.com.au,1
901,groo.msc.cornell.edu,1
902,155.198.5.6,1
903,137.204.56.23,1
904,bildad.astr.ua.edu,1
905,slip-1-23.ots.utexas.edu,1
906,ix-san1-05.ix.netcom.com,1
907,199.227.6.4,1
908,134.45.15.41,1
909,198.161.120.222,1
910,140.76.15.131,1
911,192.217.118.7,1
912,133.1.91.98,1
913,rf3.cuis.edu,1
914,terrazzo.lm.com,1
915,ix-orl2-10.ix.netcom.com,1
916,133.210.2.244,1
917,200.255.218.50,1
918,204.52.135.152,1
919,198.104.136.167,1
920,129.37.168.173,1
921,route.microcomputer.com,1
922,128.100.88.49,1
923,159.153.212.88,1
924,134.74.152.1,1
925,parson.anatomy.su.oz.au,1
926,ice.psych.ualberta.ca,1
927,up.corollary.com,1
928,132.209.2.1,1
929,153.90.234.22,1
930,199.177.48.253,1
931,164.86.39.53,1
932,h96-156.ccnet.com,1
933,havoline.whro.org,1
934,boaz.isrc.sandia.gov,1
935,199.211.125.12,1
936,131.92.78.118,1
937,204.31.244.35,1
938,dialup10.washington.mci.net,1
939,194.164.4.167,1
940,hal.physast.uga.edu,1
941,204.184.63.190,1
942,ix-tf6-27.ix.netcom.com,1
943,137.24.187.27,1
944,b61587.student.cwru.edu,1
945,xansrc.ee.duth.gr,1
946,ix-san1-09.ix.netcom.com,1
947,198.116.4.79,1
948,ip176.tus.primenet.com,1
949,131.123.101.215,1
950,n201-temp4.arc.nasa.gov,1
951,151.152.7.77,1
952,dylan.bfsec.bt.co.uk,1
953,r198_213_12_164.etsu.edu,1
954,pc197.elb.umd.umich.edu,1
955,198.145.64.108,1
956,ccnova.sunysb.edu,1
957,139.169.162.102,1
958,134.39.110.71,1
959,gt.u-net.com,1
960,cs500-8.sl002.cns.vt.edu,1
961,sfo_rasm1.realogic.com,1
962,dial8.ychs.ycusd.k12.ca.us,1
963,193.45.210.180,1
964,144.92.180.185,1
965,pcspap.intranet.gr,1
966,venus.issolutions.co.uk,1
967,198.169.111.92,1
968,pm3-29.magicnet.net,1
969,dial-cup2-29.iway.aimnet.com,1
970,brobeck3.vip.best.com,1
971,dynip0107.bei.net,1
972,dialin-16.connexus.apana.org.au,1
973,moria.informatik.uni-bonn.de,1
974,puyehue.di.ulagos.cl,1
975,199.71.188.24,1
976,steam.uwaterloo.ca,1
977,140.120.149.54,1
978,ppp10.ghbbs.com,1
979,net4.sgl.varian.com,1
980,t382.chem.tue.nl,1
981,sr.phys.unit.no,1
982,164.154.142.4,1
983,jkan.earthlink.net,1
984,204.183.116.21,1
985,15.255.216.1,1
986,bink.snoopy.com,1
987,impala.ir.miami.edu,1
988,cmt14.ms.ornl.gov,1
989,137.30.9.29,1
990,ft198.computek.net,1
991,158.152.59.57,1
992,198.134.138.1,1
993,deambral.ple.af.mil,1
994,aloha.gsfc.nasa.gov,1
995,146.64.146.48,1
996,158.93.201.175,1
997,tyo0103.bekkoame.or.jp,1
998,144.191.237.17,1
999,ip107.phx.primenet.com,1
1000,balf-at.convex.com,1
1001,129.61.57.117,1
1002,bireme.ens.fr,1
1003,158.254.40.22,1
1004,hrl16.cs.tamu.edu,1
1005,n968292.rdyne.rockwell.com,1
1006,141.240.243.149,1
1007,198.133.164.19,1
1008,pm1pool14.magic.ca,1
1009,ix-atl12-04.ix.netcom.com,1
1010,131.252.253.16,1
1011,pine24.usm.edu,1
1012,hfxpm2-d182.atcon.com,1
1013,slip95.upsys.se,1
1014,128.158.56.140,1
1015,i2rh-mac114.darmstadt.gmd.de,1
1016,oucsace.cs.ohiou.edu,1
1017,dialup797.chicago.mci.net,1
1018,refupcd2a.aero.org,1
1019,204.252.1.10,1
1020,toronto-ts-10.nstn.ca,1
1021,via-annex0-39.cl.msu.edu,1
1022,mackuhnm.itereu.de,1
1023,132.25.163.33,1
1024,130.127.222.153,1
1025,droitters.ea.com,1
1026,flauta.dcc.unicamp.br,1
1027,137.12.17.160,1
1028,149.170.179.33,1
1029,204.92.238.206,1
1030,130.41.37.95,1
1031,204.101.194.17,1
1032,slip-22-14.ots.utexas.edu,1
1033,slip120-199.mo.us.ibm.net,1
1034,slip2-30.acs.ohio-state.edu,1
1035,198.4.193.71,1
1036,ppp-133.whro.org,1
1037,miller.mhs.mendocino.k12.ca.us,1
1038,slip116-141.nc.us.ibm.net,1
1039,mgreen.rehab.lsumc.edu,1
1040,dialup552.chicago.mci.net,1
1041,lolas2.lakeland.lib.mi.us,1
1042,nice.space.lockheed.com,1
1043,satellite.crawford.com,1
1044,atlas111.hssc.ksc.nasa.gov,1
1045,205.133.95.105,1
1046,crystal2.mat.rpi.edu,1
1047,137.94.5.117,1
1048,149.152.10.87,1
1049,141.7.1.20,1
1050,dal53.computek.net,1
1051,dfta05.fhd-stuttgart.de,1
1052,slc13.xmission.com,1
1053,carlos.uthscsa.edu,1
1054,grail413.nando.net,1
1055,jcu_pc_130.jcu.edu,1
1056,199.227.6.5,1
1057,teleport47.shani.co.il,1
1058,155.207.39.151,1
1059,psummerl.b1.ingr.com,1
1060,dominic.hip.berkeley.edu,1
1061,ppp411.st.rim.or.jp,1
1062,ruger-89.slip.uiuc.edu,1
1063,203.13.41.37,1
1064,tjd.ccf.swri.edu,1
1065,ips108.desy.de,1
1066,alison.sbc.edu,1
1067,miranova.moonvalley.com,1
1068,198.60.78.68,1
1069,200.0.8.142,1
1070,wah53.mcd.com,1
1071,130.18.48.36,1
1072,157.175.3.200,1
1073,pcrescue.sdi.agate.net,1
1074,old_haven.uniserve.com,1
1075,143.158.50.60,1
1076,192.80.94.205,1
1077,home12.nj.nec.com,1
1078,p18.ppp-1.directnet.com,1
1079,204.227.160.11,1
1080,tor1-154.ican.ca,1
1081,pc19.pm2-2.eunet.no,1
1082,ix-dfw16-18.ix.netcom.com,1
1083,204.252.207.49,1
1084,n.assign.garlic.com,1
1085,cciver10.ver.itesm.mx,1
1086,ix-wp1-20.ix.netcom.com,1
1087,dialup132.cc.columbia.edu,1
1088,tiger.3dem.bioch.bcm.tmc.edu,1
1089,ix-pit1-21.ix.netcom.com,1
1090,carly.r2.online.ee,1
1091,msandorpc.jpl.nasa.gov,1
1092,151.186.20.251,1
1093,trend10.ssc.nasa.gov,1
1094,synchro.hip.cam.org,1
1095,128.120.40.60,1
1096,129.194.99.152,1
1097,amadeus.spin.com.mx,1
1098,edubh.bendigo.latrobe.edu.au,1
1099,200.10.225.215,1
1100,liv_faye_1_171_25.ipa.net,1
1101,d253.portal.ca,1
1102,med-pm2-018.cdsnet.net,1
1103,205.188.0.173,1
1104,129.85.20.201,1
1105,137.24.221.251,1
1106,pm121.spectra.net,1
1107,purskb.das.uwo.ca,1
1108,hp46.puc.cl,1
1109,slip1-44.acs.ohio-state.edu,1
1110,teleport36.shani.co.il,1
1111,199.201.104.203,1
1112,128.143.3.222,1
1113,slip2-67.acs.ohio-state.edu,1
1114,tibby.demon.co.uk,1
1115,du2-async-64.nmsu.edu,1
1116,boris.msfc.nasa.gov,1
1117,hp710.suntech.ac.jp,1
1118,ak202.du.pipex.com,1
1119,dal08-12.ppp.iadfw.net,1
1120,141.132.95.79,1
1121,urawa105.infosphere.or.jp,1
1122,sa-1en83.sonoma.edu,1
1123,204.212.245.101,1
1124,155.75.60.95,1
1125,152.140.45.108,1
1126,amber.roses.rockwell.com,1
1127,134.130.46.77,1
1128,ch-as35.peinet.pe.ca,1
1129,cisco-slip7.acc.virginia.edu,1
1130,128.174.75.34,1
1131,204.50.21.34,1
1132,158.111.116.25,1
1133,147.231.24.130,1
1134,rindert.inoc.chalmers.se,1
1135,beth18.netaccess.on.ca,1
1136,elof.acc.iit.edu,1
1137,cerberus15.wln.com,1
1138,198.110.207.210,1
1139,cv107-mac-1.stanford.edu,1
1140,205.184.73.139,1
1141,ix-nas-nh1-21.ix.netcom.com,1
1142,train.ssp.nmfs.gov,1
1143,134.71.170.49,1
1144,u7dmac.ed.ornl.gov,1
1145,gentoku.aktj.co.jp,1
1146,196.2.19.234,1
1147,129.215.133.138,1
1148,frost.peak.org,1
1149,ssu-3en28.sonoma.edu,1
1150,kbcad2.mpi-hd.mpg.de,1
1151,snyoneaa.oneonta.edu,1
1152,192.225.81.164,1
1153,pc21.zf.jcu.cz,1
1154,dwkm101.usa1.com,1
1155,dialup03.gent.eunet.be,1
1156,ops.esu19.k12.ne.us,1
1157,grail913.nando.net,1
1158,adclab2.physics.utoledo.edu,1
1159,162.127.49.25,1
1160,dynamic176-21.ip.portal.com,1
1161,ehdup-c-2.rmt.net.pitt.edu,1
1162,ai116.du.pipex.com,1
1163,ix-min3-05.ix.netcom.com,1
1164,slip-46-9.ots.utexas.edu,1
1165,asm4-4.sl121.cns.vt.edu,1
1166,165.13.127.54,1
1167,fp5-ppp7.oslo.net,1
1168,163.151.24.71,1
1169,148.61.101.8,1
1170,152.131.86.21,1
1171,ix-phx5-26.ix.netcom.com,1
1172,perez.ens.fr,1
1173,infotn.inet.it,1
1174,204.191.208.3,1
1175,161.30.142.34,1
1176,porta-tty01.winnet.net,1
1177,205.244.185.11,1
1178,129.239.58.147,1
1179,as32.net-connect.net,1
1180,202.32.119.171,1
1181,ix-la10-08.ix.netcom.com,1
1182,199.44.28.51,1
1183,ix-har-pa1-13.ix.netcom.com,1
1184,199.84.165.50,1
1185,204.199.139.109,1
1186,uchpc56.ch.umist.ac.uk,1
1187,jamaica.kns.com,1
1188,198.70.174.219,1
1189,128.158.207.242,1
1190,dd14-072.compuserve.com,1
1191,colargol.idb.hist.no,1
1192,ppp8.mm-soft.fr,1
1193,gs74.sp.cs.cmu.edu,1
1194,194.166.9.9,1
1195,ac1.ac.chemie.th-darmstadt.de,1
1196,204.95.40.48,1
1197,159.238.1.5,1
1198,space2.physics.nps.navy.mil,1
1199,gastone.cnuce.cnr.it,1
1200,tp1pc13.u-strasbg.fr,1
1201,204.253.27.51,1
1202,wilson-pc-45.cl.msu.edu,1
1203,dacmza.chemie.uni-mainz.de,1
1204,203.17.5.75,1
1205,147.74.110.49,1
1206,comm17p14.stcloud.msus.edu,1
1207,rih75.rsoc.rockwell.com,1
1208,jurassic.usc.edu,1
1209,199.0.59.21,1
1210,adrian.actrix.gen.nz,1
1211,194.8.10.204,1
1212,p27.boulder-2.dialup.csn.net,1
1213,199.1.111.12,1
1214,198.29.253.132,1
1215,cicdg2-cs-2.dial.cic.net,1
1216,bfd-smr-pc.jhuapl.edu,1
1217,199.174.138.30,1
1218,199.174.143.34,1
1219,205.164.94.28,1
1220,192.55.105.66,1
1221,199.234.141.52,1
1222,139.132.40.43,1
1223,krusty.csi.lsu.edu,1
1224,ip-20-161.medio.net,1
1225,eiger.k2.net,1
1226,hepsun.ph.rhbnc.ac.uk,1
1227,asd04-08.dial.xs4all.nl,1
1228,ip-pdx1-59.teleport.com,1
1229,139.169.121.49,1
1230,butthead.nucleus.com,1
1231,ix-dc7-27.ix.netcom.com,1
1232,198.65.172.28,1
1233,stargate.jpl.nasa.gov,1
1234,ararat.jpl.nasa.gov,1
1235,condor.dgsca.unam.mx,1
1236,slip165-143.on.ca.ibm.net,1
1237,miro.nlp.physik.th-darmstadt.de,1
1238,20.1.30.40,1
1239,tmulford.tor.hookup.net,1
1240,stron11.stir.ac.uk,1
1241,quord.agric.nsw.gov.au,1
1242,193.132.228.79,1
1243,137.213.66.76,1
1244,adamsj.mtv.gtegsc.com,1
1245,dial-2.r1.nclxtn.sunbelt.net,1
1246,pc328.hai.iec.co.il,1
1247,x34-38.umhc.umn.edu,1
1248,ts5-2.westwood.ts.ucla.edu,1
1249,203.6.144.71,1
1250,137.38.17.44,1
1251,129.190.84.30,1
1252,deathstar.jpl.nasa.gov,1
1253,ad031.pool.dircon.co.uk,1
1254,160.45.74.6,1
1255,clsmppp41.epix.net,1
1256,catv.iii.net,1
1257,as60136.pc.nus.sg,1
1258,137.154.210.211,1
1259,ap243c.iit.edu,1
1260,129.206.100.193,1
1261,saci.ifqsc.sc.usp.br,1
1262,flapper.roses.rockwell.com,1
1263,lbh.jhuapl.edu,1
1264,ai034.du.pipex.com,1
1265,204.241.10.129,1
1266,mercury.cse.fau.edu,1
1267,156.63.29.114,1
1268,zoroaster.gsfc.nasa.gov,1
1269,li102b-718986.ucs.indiana.edu,1
1270,ppp03.stud.th-darmstadt.de,1
1271,199.183.202.98,1
1272,128.2.124.27,1
1273,134.84.101.112,1
1274,168.95.116.67,1
1275,163.205.56.30,1
1276,130.230.102.21,1
1277,cime405.inpg.fr,1
1278,martin.luther.edu,1
1279,maria-5i.ip.realtime.net,1
1280,ad037.du.pipex.com,1
1281,143.209.210.59,1
1282,saturn.comm.hq.af.mil,1
1283,131.211.68.126,1
1284,hmorris.allnet.com.au,1
1285,ztm01-128.dial.xs4all.nl,1
1286,ara1.acs.muohio.edu,1
1287,cinderella.pixar.com,1
1288,192.100.180.37,1
1289,128.158.48.204,1
1290,147.8.1.171,1
1291,denise.roke.co.uk,1
1292,few-131-90.few.eur.nl,1
1293,ix-alb-nm1-12.ix.netcom.com,1
1294,dial-03.win.net,1
1295,pm-lo-9.terminus.com,1
1296,204.64.178.104,1
1297,165.13.7.120,1
1298,ul34895.ul.cwru.edu,1
1299,198.167.12.105,1
1300,161.139.240.105,1
1301,rimeice.msfc.nasa.gov,1
1302,aristoteles.igd.fhg.de,1
1303,130.163.96.133,1
1304,147.150.193.210,1
1305,gleason.its.dist.maricopa.edu,1
1306,ts1-8.iprolink.co.nz,1
1307,salamander.it.emerson.edu,1
1308,antigone.pallas.de,1
1309,mowbray.demon.co.uk,1
1310,net026.geneva.edu,1
1311,200.255.255.124,1
1312,rz201.cip.uni-regensburg.de,1
1313,136.210.100.35,1
1314,pournelle.rice.edu,1
1315,134.152.108.147,1
1316,166.37.106.66,1
1317,pm018.vcr.wis.net,1
1318,141.102.33.170,1
1319,130.99.86.64,1
1320,osk0186.bekkoame.or.jp,1
1321,ck.globalx.net,1
1322,chestnut1-9.slip.netaxs.com,1
1323,client21.sedona.net,1
1324,199.182.131.110,1
1325,slc76.xmission.com,1
1326,205.148.199.153,1
1327,jobs09.cfi.waseda.ac.jp,1
1328,indy47.sfc.keio.ac.jp,1
1329,204.97.239.155,1
1330,141.46.114.15,1
1331,ds11.analogy.com,1
1332,pony-express.ims.advantis.com,1
1333,139.169.71.50,1
1334,196.6.227.31,1
1335,labatts.den.mmc.com,1
1336,206.24.168.105,1
1337,137.213.192.244,1
1338,hvp3.iat.utexas.edu,1
1339,lonestar.tatca.com,1
1340,carterb.nbnet.nb.ca,1
1341,clalf1.mps.ohio-state.edu,1
1342,204.177.193.12,1
1343,204.181.244.205,1
1344,198.209.44.102,1
1345,166.44.0.133,1
1346,128.23.84.130,1
1347,137.132.156.147,1
1348,166.113.36.156,1
1349,199.172.47.203,1
1350,iaspc8.oma.be,1
1351,203.255.112.204,1
1352,138.49.250.44,1
1353,dd23-029.compuserve.com,1
1354,macsi1.cae.wisc.edu,1
1355,slip-33-13.ots.utexas.edu,1
1356,aljunina.inria.fr,1
1357,lsptppp16.epix.net,1
1358,gate-out.pactitle.com,1
1359,131.228.64.150,1
1360,128.158.40.100,1
1361,204.120.165.66,1
1362,ip153.portland.or.interramp.com,1
1363,161.156.185.103,1
1364,dd18-036.compuserve.com,1
1365,nic.cerf.net,1
1366,143.54.1.34,1
1367,aula201c.mecon.ar,1
1368,165.247.201.28,1
1369,ixeab3.larc.nasa.gov,1
1370,lfhm9.hso.link.com,1
1371,164.99.12.83,1
1372,pc104.hous.inmet.com,1
1373,kip-2-sn-461.dartmouth.edu,1
1374,ecs536pc.cecs.csulb.edu,1
1375,alpha.intertel.net,1
1376,chinet.pd.mcs.net,1
1377,client71.sct.fr,1
1378,hywel.demon.co.uk,1
1379,128.197.152.10,1
1380,public-comm-mac-17.ucdavis.edu,1
1381,130.34.22.123,1
1382,msandler.fibermux.com,1
1383,194.19.5.17,1
1384,nickel.ucs.indiana.edu,1
1385,p131.ac.duke.edu,1
1386,dppp10.netpoint.net,1
1387,ppp01-02.net.uoguelph.ca,1
1388,dial5.netrix.net,1
1389,loke.vtyh.fi,1
1390,137.226.108.20,1
1391,204.177.212.111,1
1392,198.68.242.12,1
1393,164.86.18.71,1
1394,204.71.10.26,1
1395,dialup5.uccb.ns.ca,1
1396,p18-14.dialup.uvic.ca,1
1397,193.59.71.34,1
1398,dial18.lloyd.com,1
1399,dialin30.stdrem.okstate.edu,1
1400,slip120-211.mo.us.ibm.net,1
1401,204.102.118.89,1
1402,tcsernet.tcs.ernet.in,1
1403,144.16.27.4,1
1404,ip125.miami.fl.interramp.com,1
1405,jura.chem.gla.ac.uk,1
1406,slip55.cc.flinders.edu.au,1
1407,204.97.81.59,1
1408,glide.ge.man.ac.uk,1
1409,139.169.84.189,1
1410,newcastle14.nbnet.nb.ca,1
1411,sa-1en81.sonoma.edu,1
1412,dyn1-027.cc.umanitoba.ca,1
1413,155.64.85.108,1
1414,slip114.qlink.queensu.ca,1
1415,rabbit.paciolan.com,1
1416,192.115.183.106,1
1417,137.227.28.23,1
1418,gnpc115.uovs.ac.za,1
1419,oahu-12.u.aloha.net,1
1420,pasyn-32.rice.edu,1
1421,wrzx12.rz.uni-wuerzburg.de,1
1422,199.0.9.76,1
1423,slip1074.rmii.com,1
1424,131.237.187.5,1
1425,198.25.78.25,1
1426,199.174.153.37,1
1427,ylw-ppp-12.cyberstore.ca,1
1428,titan.ecs.fullerton.edu,1
1429,130.212.10.236,1
1430,194.77.30.25,1
1431,osip21.ionet.net,1
1432,prokofief.orstom.fr,1
1433,164.224.7.122,1
1434,glennr.dgsys.com,1
1435,vinny.visualradio.com,1
1436,dd02-056.compuserve.com,1
1437,199.72.50.110,1
1438,srq003.packet.net,1
1439,205.133.145.49,1
1440,168.95.120.76,1
1441,s21-93.qns.com,1
1442,ernie.met.fu-berlin.de,1
1443,mgpc8.infm.ulst.ac.uk,1
1444,dial-in-1-ts0.amug.org,1
1445,165.132.28.152,1
1446,139.20.50.3,1
1447,204.249.225.96,1
1448,bbarnes.accessone.com,1
1449,brockway-d222.sierra.net,1
1450,153.96.10.115,1
1451,pajfc.harvard.edu,1
1452,128.226.105.3,1
1453,via-annex2-8.cl.msu.edu,1
1454,boromir.ireq.hydro.qc.ca,1
1455,151.188.14.120,1
1456,198.79.48.23,1
1457,slip116-149.nc.us.ibm.net,1
1458,a64012.dial.tip.net,1
1459,ix-mvo-ca4-24.ix.netcom.com,1
1460,199.171.18.185,1
1461,206.0.139.91,1
1462,128.217.63.61,1
1463,vygotsky.lrc.arizona.edu,1
1464,198.180.147.37,1
1465,haffri.ari.net,1
1466,206.41.131.31,1
1467,dialnet16.hti.net,1
1468,bbcc-112.tamu.edu,1
1469,dallet.channel1.com,1
1470,slbri2p07.ozemail.com.au,1
1471,ix-sac2-07.ix.netcom.com,1
1472,asd01-22.dial.xs4all.nl,1
1473,h96-238.ccnet.com,1
1474,155.35.12.50,1
1475,164.86.13.177,1
1476,hawg.analogy.com,1
1477,cgee.worldbank.org,1
1478,198.207.217.31,1
1479,spark24.ecf.toronto.edu,1
1480,gator19.acs.nmu.edu,1
1481,199.202.90.140,1
1482,adilsyed.remote.ualberta.ca,1
1483,ip-vanc2-26.teleport.com,1
1484,port61.annex3.net.ubc.ca,1
1485,seldon.apanix.apana.org.au,1
1486,dus46.grange.psu.edu,1
1487,rocky.eps.jhu.edu,1
1488,ftmfl-27.gate.net,1
1489,galaxy.gpsr.colostate.edu,1
1490,cmonroe.larc.nasa.gov,1
1491,192.135.135.1,1
1492,137.226.122.205,1
1493,204.27.210.108,1
1494,199.18.177.65,1
1495,137.219.55.23,1
1496,ip-longv1-05.teleport.com,1
1497,156.63.148.61,1
1498,ss-97.slip.mcd.on.ca,1
1499,156.147.238.2,1
1500,ppp-kor-1-15.ios.com,1
1501,lsw4.grucon.ufsc.br,1
1502,kmcskimm.eia.doe.gov,1
1503,21.169.248.204.in-addr.arpa,1
1504,134.153.2.4,1
1505,199.174.151.13,1
1506,130.225.226.7,1
1507,pc-watkiml.unisa.ac.za,1
1508,152.125.73.45,1
1509,152.97.90.118,1
1510,orion.ods.net,1
1511,gregpol.pr.mcs.net,1
1512,oly12-ts.olympia.com,1
1513,ix-atl9-19.ix.netcom.com,1
1514,130.202.21.237,1
1515,mac-118.rrl-g2.ski.mskcc.org,1
1516,165.113.8.61,1
1517,wsn154.dcc.govt.nz,1
1518,pprada.elettra.trieste.it,1
1519,152.11.245.8,1
1520,164.67.100.212,1
1521,fis204.utcc.utoronto.ca,1
1522,porphys.u-strasbg.fr,1
1523,150.161.200.6,1
1524,133.48.164.203,1
1525,schizo.uah.ualberta.ca,1
1526,128.158.54.199,1
1527,libclass1.umecit.maine.edu,1
1528,ip16-028.phx.primenet.com,1
1529,jmiddlet.ess.harris.com,1
1530,access19.wcsu.ctstateu.edu,1
1531,ekcc1.ekcc.bc.ca,1
1532,ws73.cisti.nrc.ca,1
1533,128.206.221.103,1
1534,uranus.wes.army.mil,1
1535,ccripps.nccts.drenet.dnd.ca,1
1536,jyoung-pc3.stmarys.ca,1
1537,ppp02-17.net.uoguelph.ca,1
1538,slmel2p11.ozemail.com.au,1
1539,sol.cms.uncwil.edu,1
1540,dialup-195.minn.net,1
1541,visin1.rus.uni-stuttgart.de,1
1542,129.46.90.35,1
1543,golde.uni-miskolc.hu,1
1544,147.148.30.33,1
1545,203.127.192.25,1
1546,205.216.162.28,1
1547,u12.dialup.peg.apc.org,1
1548,pc14.merb.hort.csiro.au,1
1549,140.121.130.57,1
1550,130.99.180.33,1
1551,149.168.125.66,1
1552,ppp66.basenet.net,1
1553,ix-atl7-11.ix.netcom.com,1
1554,198.79.48.2,1
1555,smf-e9.facsmf.utexas.edu,1
1556,134.124.43.223,1
1557,crafton.interlog.com,1
1558,sparc13.cc.ncku.edu.tw,1
1559,bull.icm.ac.cn,1
1560,asyn08.lw1.noord.bart.nl,1
1561,trc3.dfrc.nasa.gov,1
1562,143.108.39.23,1
1563,128.165.118.15,1
1564,hphazard.inre.asu.edu,1
1565,e4-14-131a.seas.ucla.edu,1
1566,riq1202.riq.qc.ca,1
1567,dialup-220.mpx.com.au,1
1568,164.67.17.67,1
1569,usagh1.sc.agro.nl,1
1570,hp26.den.mmc.com,1
1571,ix-la14-30.ix.netcom.com,1
1572,199.35.207.215,1
1573,mailhub.ctronsoft.com,1
1574,194.17.120.13,1
1575,199.174.132.65,1
1576,142.227.40.54,1
1577,148.241.24.43,1
1578,woodthrush.inre.asu.edu,1
1579,cooler205.icenet.no,1
1580,140.241.10.200,1
1581,164.165.31.19,1
1582,kenai04.130.237.199.in-addr.arpa,1
1583,140.112.52.57,1
1584,160.205.28.31,1
1585,mstaplet.interlog.com,1
1586,163.185.75.208,1
1587,eparish.cts.com,1
1588,hestia.rijnh.nl,1
1589,156.80.69.56,1
1590,ucxy08_11.slip.uc.edu,1
1591,159.76.5.29,1
1592,194.14.30.253,1
1593,ra.msstate.edu,1
1594,ppp-nyc-4-18.ios.com,1
1595,brill.mm.bme.hu,1
1596,dial9.kwanza.com,1
1597,hou28.onramp.net,1
1598,carol.meitx.com,1
1599,193.170.136.101,1
1600,minerva.cselt.stet.it,1
1601,martina.gbg.frontec.se,1
1602,slip37-198.il.us.ibm.net,1
1603,siskon10.pori.tut.fi,1
1604,pc420-19.itd.uts.edu.au,1
1605,dd19-020.compuserve.com,1
1606,buchanan.reticular.com,1
1607,199.174.144.3,1
1608,140.159.15.13,1
1609,140.78.251.2,1
1610,199.77.16.37,1
1611,dialin14.stdrem.okstate.edu,1
1612,dynamic-57.premier1.net,1
1613,203.7.182.17,1
1614,slip212.hk.super.net,1
1615,daha-224-16.ipt.aol.com,1
1616,6.177.internal.radian.com,1
1617,slip17.xroads.com,1
1618,ackersh7.wustl.edu,1
1619,srtb0511a05.resnet.ubc.ca,1
1620,199.183.200.36,1
1621,j11.kch1.jaring.my,1
1622,131.176.37.74,1
1623,dos.cdes.com,1
1624,bootp-167-92.bootp.virginia.edu,1
1625,sun12.cgia.state.nc.us,1
1626,ppp4.igc.org,1
1627,128.183.27.23,1
1628,scd.hilco.com,1
1629,150.46.20.141,1
1630,ad09-073.compuserve.com,1
1631,sdcc10.ucsd.edu,1
1632,cog95.demon.co.uk,1
1633,macorbi.clark.net,1
1634,tw311.toegw.sun.ac.za,1
1635,london.chem.gla.ac.uk,1
1636,198.110.197.23,1
1637,b54cs1p16.net.soton.ac.uk,1
1638,cassius.ee.su.oz.au,1
1639,155.81.101.88,1
1640,rx.hmco.com,1
1641,gjhelminski.cpd.lord.com,1
1642,ppp1039.po.iijnet.or.jp,1
1643,ares.iki.rssi.ru,1
1644,du-3.du.ibase.org.br,1
1645,161.139.240.127,1
1646,cvpc12.civ.surrey.ac.uk,1
1647,vsm.dial.eunet.ch,1
1648,kroberts.er.usgs.gov,1
1649,ts900-1916.singnet.com.sg,1
1650,194.129.1.41,1
1651,acid.cgrg.ohio-state.edu,1
1652,a12-unix.uc3m.es,1
1653,165.212.158.111,1
1654,dial17.irco.com,1
1655,teleport49.shani.co.il,1
1656,202.37.128.25,1
1657,s24653.cle.ab.com,1
1658,ohfnx3.hf.op.dlr.de,1
1659,autotek2-4.hut.fi,1
1660,158.184.51.135,1
1661,155.82.168.81,1
1662,pc111b.nursing.unc.edu,1
1663,jcontrer.usach.cl,1
1664,acme.csusb.edu,1
1665,155.69.11.134,1
1666,169.140.77.135,1
1667,bagel.cs.huji.ac.il,1
1668,15.254.48.2,1
1669,128.100.95.2,1
1670,152.123.194.6,1
1671,168.82.56.42,1
1672,usr9-dialup43.atlanta.mci.net,1
1673,155.226.32.81,1
1674,tmhpm12.bbsnet.com,1
1675,dodona.demon.co.uk,1
1676,sfppp3.usd.edu,1
1677,pm11.sonic.net,1
1678,199.76.45.18,1
1679,198.68.46.28,1
1680,galileo.mis.net,1
1681,168.99.7.78,1
1682,cannon-d229.sierra.net,1
1683,142.31.117.21,1
1684,ip45.ifu.net,1
1685,143.62.15.3,1
1686,129.187.111.105,1
1687,165.91.140.133,1
1688,anlsun.ebr.anlw.anl.gov,1
1689,204.57.154.57,1
1690,vms1.gmu.edu,1
1691,156.63.16.55,1
1692,ccis-i5-dyn-101.baylor.edu,1
1693,irth.astro.washington.edu,1
1694,205.149.73.11,1
1695,s15-255.ties.k12.mn.us,1
1696,199.170.102.13,1
1697,136.186.85.175,1
1698,stewmac49.cc.purdue.edu,1
1699,maximizr.cts.com,1
1700,jarenberg.sp.trw.com,1
1701,cdsxb8.u-strasbg.fr,1
1702,kalle.pp.fi,1
1703,mt205.mw.tno.nl,1
1704,ph309.phy.albany.edu,1
1705,130.231.144.42,1
1706,pischo.port.net,1
1707,mac52.animatrix.com,1
1708,129.46.50.20,1
1709,128.255.138.58,1
1710,205.173.249.27,1
1711,cobalt.ucr.edu,1
1712,bolog1.desy.de,1
1713,crazyharry.uchicago.edu,1
1714,eric.blvl.igs.net,1
1715,hope-summit2.us.dg.com,1
1716,145.67.148.23,1
1717,204.212.170.35,1
1718,pchb4i.gallaudet.edu,1
1719,turbine.colorado.edu,1
1720,caligula.inlink.com,1
1721,iis340.inf.tu-dresden.de,1
1722,l23je.jsc.nasa.gov,1
1723,seufert.calvertgroup.com,1
1724,cavanaug.cts.com,1
1725,164.125.144.129,1
